"iep_country","iep_geocode","ID","event_id","iep_region","The West","year","start_date","end_date","latitude","longitude","admin_name","event_type","perpetrators_1_name","perpetrators_1_type","perpetrators_2_name","perpetrators_2_type","perpetrators_3_name","perpetrators_3_type","source_urls_01","source_urls_02","suicide","specific_target","targets_1","targets_2","targets_3","targets_4","targets_5","targets_6","targets_7","deaths_total","hostages_total","injured_total","terrorists_killed","weapons_1","weapons_2","weapons_3","weapons_4","summary","intensity","conflict"
"Myanmar","MMR","MMR.8_1",71821,"Asia-Pacific","non-West",2022,2022-11-01,2022-11-01,21.960201,96.08583,"Mandalay","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Police car with prisoner","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,3,0,"Grenade",NA,NA,NA,"An assailant armed with a grenade wounded two police officers and a police driver in an attack on their car, carrying a prisoner from a police station to the local township court, at the 78th Street-41st Road intersection, Chanmyathazi township, Mandalay, Mandalay district, Mandalay region, at around 1000hrs on 1 November. No one had claimed the attack at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",71824,"Asia-Pacific","non-West",2022,2022-12-13,2022-12-13,21.967882,96.08256,"Mandalay","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Firearms",NA,NA,NA,"Gunmen on a motorcycle killed a ward administrator on 36th Street in Maha Aungmye township, Mandalay, Mandalay region at around 1700hrs on 13 December. Special Task Force MDY, an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.7_1",71825,"Asia-Pacific","non-West",2022,2022-11-02,2022-11-02,20.144966,94.922775,"Magway","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Military checkpoint","Military",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated outside a military checkpoint at the intersection of Taungdung Road and Aweera Road, Aung Nya ward, Magway, Magway township, Magway region, at around 2120hrs on 2 November. It was unclear whether anyone was hurt. No one had claimed the attack at the time of writing, but based on target and tactics, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",71827,"Asia-Pacific","non-West",2022,2022-11-01,2022-11-01,22.004002,96.08566,"Mandalay","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Police patrol car","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,1,0,"Explosives",NA,NA,NA,"An explosive detonated when a police patrol car passed by, wounding a police officer in the car, at the intersection of 12th Street and 88th Street, Aungmyethazan township, Mandalay, Mandalay district, Mandalay region, at around 0600hrs on 1 November. No one had claimed the attack at the time of writing, but local media outlets said that Generation Z Power- GZP (Mandalay) People's Defense Urban Guerrilla Force, the Patheingyi Township Public Defense Force and the G 6 Star Public Defense Force were jointly responsible.","war","conflict"
"Myanmar","MMR","MMR.9_1",71831,"Asia-Pacific","non-West",2022,2022-12-13,2022-12-13,16.581121,97.56508,"Mon","Sabotage","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Railway tracks","Public Transportation",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb damaged railway tracks in the Yangon-Mawlamyine section, Mawlamyine township, Mon state on the evening of 13 December. No one was hurt. No individual or group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.10_1",71834,"Asia-Pacific","non-West",2022,2022-12-01,2022-12-01,19.638983,96.11213,"Naypyitaw","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Soldiers","Military",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded near a traffic police station in Lewe township, Naypyidaw union territory at around 0730hrs on 1 December. There were conflicting reports as to whether there were casualties. Security forces safely defused another bomb in the same spot. Two local anti-junta armed groups claimed joint responsibility for the attack, saying that they were targeting inspecting soldiers.","war","conflict"
"Myanmar","MMR","MMR.15_1",71835,"Asia-Pacific","non-West",2022,2022-12-07,2022-12-07,16.929531,96.13132,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,1,0,"Explosives",NA,NA,NA,"A bomb wounded an unconfirmed number of people near a police station in Mingaladon township, Yangon, Yangon region at around 2000hrs on 7 December. Two local anti-junta armed groups claimed joint responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.15_1",71837,"Asia-Pacific","non-West",2022,2022-12-08,2022-12-08,16.93614,96.135635,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Traffic police officer","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,1,0,"Explosives",NA,NA,NA,"A bomb wounded a traffic police officer in San Gyi Wa ward, Mingaladon township, Yangon, Yangon region at around 0930hrs on 8 December. Security forces safely defused another bomb in the same spot. An anti-junta armed group claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.8_1",71839,"Asia-Pacific","non-West",2023,2023-02-21,2023-02-21,22.03752,96.14913,"Mandalay","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Local government office","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed at least one member of a pro-government militia and wounded an unspecified number of others in an attack on an administration office in Sinyawgyi village,  Pathein Gyi township, Mandalay district, Mandalay region at around 0830hrs on 21 February. The assailants took weapons and ammunition from the building following the attack. Local media said that the People’s Defence Forces (PDF) was responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",71840,"Asia-Pacific","non-West",2023,2023-02-20,2023-02-20,21.969734,96.10903,"Mandalay","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Maha Aung Mun District Court","Legal/Judiciary",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Assailants using an explosive device attacked the Maha Aung Mun District Court on 65th Street in Gyi Kyi Naysin Ward, Chan Aye Tha San township, Mandalay region at around 0910hrs on 20 February. No one was hurt, and the attack caused minor damage to a parking lot wall. Local media reported that local anti-junta groups attacked in order to disrupt proceedings inside the courtroom against members of their group.","war","conflict"
"Myanmar","MMR","MMR.7_1",71843,"Asia-Pacific","non-West",2023,2023-02-23,2023-02-23,21.350266,95.0712,"Magway","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Military patrol","Military",NA,NA,NA,NA,NA,NA,2,0,2,0,"Firearms","Grenade",NA,NA,"Gunmen using grenades killed two soldiers and wounded two others in an attack on a military patrol on Myo Shaung road in Pakokku township, Pakokku district, Magway region at around 2000hrs on 23 February. Soldiers wounded an assailant in retaliatory fire. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.12_1",71846,"Asia-Pacific","non-West",2023,2023-02-24,2023-02-24,22.390186,95.14996,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Soldiers guarding a bank","Financial Sector","Military",NA,NA,NA,NA,NA,3,0,2,0,"Firearms",NA,NA,NA,"Gunmen killed three soldiers and wounded two others in an attack on a bank in Budalin township, Monywa district, Sagaing region at around 1200hrs on 24 February. Soldiers wounded an assailant in retaliatory fire. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.1_1",71849,"Asia-Pacific","non-West",2023,2023-02-24,2023-02-24,16.383545,95.26501,"Ayeyarwady","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"President of the Young Men’s Buddhist Association (YMBA) militia","Civilians/General Public",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen on motorcycles killed a president of the Young Men’s Buddhist Association (YMBA) militia near Bogyoke market in Mawlamyinegyun township, Labutta district, Ayeyarwady region at around 1230hrs on 24 February. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.9_1",71850,"Asia-Pacific","non-West",2023,2023-02-23,2023-02-23,17.309164,97.009674,"Mon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"School head teacher","Education Sector","Civilians/General Public",NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen on motorcycles killed the head teacher of a school in Kim Moon Chaung village, Kyaikto township, Thaton district, Mon state at around 1215hrs on 23 February. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.14_1",71878,"Asia-Pacific","non-West",2023,2023-02-04,2023-02-04,13.975247,98.11963,"Tanintharyi","Arson","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Local forestry office","Agricultural Sector","Government/Political",NA,NA,NA,NA,NA,0,0,0,0,"Incendiaries",NA,NA,NA,"Arsonists set fire to a Forestry Department office in Launglong township, Dawei district, Tanintharyi region on the night of 4 February. No one was hurt. The attack severely damaged the building, destroying most of the contents inside. The People’s Defence Forces, claimed responsibility.","war","conflict"
"Myanmar","MMR","MMR.15_1",71881,"Asia-Pacific","non-West",2023,2023-02-06,2023-02-06,16.84762,96.11118,"Yangon","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Local council official","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a local council official on 10th Street in Ward No. 3, Hlaing Township, Yangon city, Yangon region at around 0600hrs on 6 February. No group had claimed responsibility at the time of writing but given the target, tactics and location, anti-junta groups were probably responsible.
","war","conflict"
"Myanmar","MMR","MMR.12_1",71891,"Asia-Pacific","non-West",2023,2023-02-24,2023-03-24,22.130068,95.1693,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Immigration office","Government/Political",NA,NA,NA,NA,NA,NA,4,0,0,0,"Rockets","Firearms",NA,NA,"Gunmen also using rockets killed at least four soldiers and wounded an unconfirmed number of others in an attack on an immigration office in Nyangai ward, Monywa city, Monywa district, Sagaing region on the afternoon of 24 February. Local media said that anti-junta groups were responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",71892,"Asia-Pacific","non-West",2023,2023-02-10,2023-02-10,21.943275,96.1016,"Mandalay","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Sports stadium","Government/Political","Civilians/General Public","Law Enforcement/Internal Security Forces","Sporting Events",NA,NA,NA,0,0,3,0,"Grenade",NA,NA,NA,"Two gunmen on a motorcycle wounded at least three people, including civilians and government employees, by throwing a grenade at the eastern entrance of the Mandalar Thiri Stadium in Chanmyathazi township, Mandalay, Mandalay region at around 1300hrs on 10 February. No individual or group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",71894,"Asia-Pacific","non-West",2023,2023-03-01,2023-03-01,16.846272,96.18134,"Yangon","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Assailants threw an explosive device which did not detonate at a police station in South Okkalapa township, Yangon, Yangon region on the morning of 1 March. No one was hurt. Security forces detonated the bomb later that morning. No group had claimed responsibility for the attack at the time of writing, but given the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.7_1",71895,"Asia-Pacific","non-West",2023,2023-02-28,2023-02-28,21.609503,94.85915,"Magway","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Security gate","Military",NA,NA,NA,NA,NA,NA,3,0,2,0,"Firearms",NA,NA,NA,"Gunmen killed three soldiers and wounded two others in an attack on a military security gate north of Myaing town, Myaing township, Pakokku district, Magway region at around 1649hrs on 28 February. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",71896,"Asia-Pacific","non-West",2023,2023-02-23,2023-02-23,16.906593,96.15716,"Yangon","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Local government office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Grenade",NA,NA,NA,"Assailants using grenades attacked the local council office in North Okkalapa township, Yangon city, Yangon region on the afternoon of 23 February. There were no details on casualties. Local media said that an anti-junta group was responsible. 
","war","conflict"
"Myanmar","MMR","MMR.8_1",71898,"Asia-Pacific","non-West",2023,2023-02-17,2023-02-17,21.939354,96.10453,"Mandalay","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen on motorcycles killed a ward administrator on 66th Street in Chanmyathazi township, Mandalay, Mandalay region at around 1630hrs on 17 February. No group had claimed responsibility for the attack at the time of writing, but given the target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",71899,"Asia-Pacific","non-West",2023,2023-02-23,2023-02-23,21.974648,96.12504,"Mandalay","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Bar","Tourism/Hospitality",NA,NA,NA,NA,NA,NA,0,0,0,0,"Grenade",NA,NA,NA,"Assailants threw a grenade into the “Sports Bar'' restaurant in Kangkok ward, Chan Aye Tha San township, Mandalay city, Mandalay district, Mandalay region at around 2030hrs on 23 February. No one was hurt. No group had claimed responsibility at the time of writing but given the tactics and location, anti-junta groups were probably responsible.  
","war","conflict"
